trade_date,open,high,low,close,volume,vol,ma20,ma60,ma200,ma5_vol,ma20_vol,atr10,atr20,dif,dea,macd_bar,plus_di,minus_di,adx,ret_20d,amount
20230620,1.115,1.155,1.111,1.151,1295121.0,1295121.0,1.0154999999999998,1.0155333333333332,0.8463249999999999,1598783.4,1504843.986,0.035,0.03235,0.0346983463665868,0.0187573783379596,0.0318819360572543,40.042826552462515,7.922912205567431,44.59322733798566,24.163969795037744,
20230621,1.141,1.141,1.094,1.097,1544666.0,1544666.0,1.0242,1.0172166666666669,0.84816,1647903.2,1534244.065,0.0383,0.0339,0.0350151046292495,0.0220089235962176,0.0260123620660637,32.77310924369747,11.344537815126008,46.21076324123585,18.85157096424701,
20230626,1.08,1.094,1.029,1.034,1417810.0,1417810.0,1.0296999999999998,1.0174,0.8498349999999999,1538996.2,1545437.115,0.0425,0.0356,0.0298386035002333,0.0235748595770207,0.0125274878464251,29.433962264150935,22.452830188679233,44.01162904210165,11.904761904761909,
20230627,1.029,1.046,1.017,1.034,1806202.0,1806202.0,1.0342,1.0173166666666666,0.8515050000000001,1612676.4,1525837.065,0.0414,0.0357,0.0254428991569843,0.0239484674930135,0.0029888633279417,28.676470588235286,23.71323529411764,41.27217170310198,9.533898305084756,
20230628,1.025,1.025,0.97,0.992,1339401.0,1339401.0,1.0367,1.0167,0.8529800000000001,1480640.0,1511040.115,0.046,0.0381,0.0183585963335615,0.0228304932611231,-0.0089437938551232,27.464788732394357,26.584507042253513,39.1907026835222,5.307855626326963,
20230629,0.99,1.006,0.978,1.0,1532470.0,1532470.0,1.0378,1.016233333333333,0.8545149999999999,1528109.8,1472306.8395,0.043,0.03695,0.013237178493745,0.0209118303076475,-0.0153493036278048,27.27272727272726,26.398601398601382,38.00833456304331,2.249488752556239,
20230630,0.994,1.005,0.98,0.998,1194331.0,1194331.0,1.03795,1.0161,0.8560099999999999,1458042.8,1439421.3895,0.0429,0.0369,0.0089142764426781,0.0185123195346536,-0.0191960861839509,27.320490367775825,24.693520140105072,37.585112798358125,0.3015075376884502,
20230703,0.998,1.002,0.966,0.996,1278483.75,1278483.75,1.0368499999999998,1.0151666666666668,0.85753,1430177.55,1431724.727,0.044,0.0363,0.0052662560158573,0.0158631068308943,-0.0211937016300739,22.927689594356263,27.336860670193992,36.01694657273821,-2.161100196463661,
20230704,0.988,1.005,0.986,1.002,1014002.0,1014002.0,1.03615,1.013283333333333,0.8590650000000001,1271737.55,1418107.223,0.0411,0.03655,0.0028267385188796,0.0132558331684914,-0.0208581892992236,22.007042253521114,27.28873239436619,34.059285055092474,-1.3779527559055094,
20230705,0.997,1.006,0.978,0.982,893469.0,893469.0,1.03445,1.0110666666666668,0.860465,1182551.15,1415437.823,0.0398,0.0372,-0.0007122195031841,0.0104622226341563,-0.0223488842746808,18.02973977695166,30.297397769516728,31.80653780234522,-3.346456692913391,
20230706,0.975,1.002,0.975,0.983,731019.0,731019.0,1.0342,1.0091333333333334,0.86189,1022260.95,1376875.6995,0.0381,0.03655,-0.0033970188708616,0.0076903743331527,-0.0221747864080287,15.769944341372897,30.7977736549165,29.5854363524165,-0.5060728744939236,
20230707,0.977,0.983,0.946,0.964,1080595.7,1080595.7,1.03245,1.0066666666666666,0.863215,999513.89,1384784.861,0.0361,0.0372,-0.0069774512088327,0.0047568092247556,-0.0234685208671767,15.245009074410133,35.39019963702359,28.02307314873623,-3.5035035035035023,
20230710,0.967,0.969,0.955,0.96,858759.0,858759.0,1.031,1.0053,0.864525,915568.94,1358397.1375,0.0307,0.0366,-0.010022206445604,0.0018010060906837,-0.0236464250725754,13.346228239845251,37.71760154738878,26.905997155422614,-2.932254802831147,
20230711,0.955,0.975,0.955,0.965,1026044.7,1026044.7,1.02815,1.0037166666666666,0.8659049999999999,917977.48,1333715.4725,0.0298,0.0356,-0.0118946248624977,-0.0009381200999525,-0.0219130095250902,7.6612903225806495,39.314516129032256,27.05769417588587,-5.57729941291586,
20230712,0.961,0.966,0.927,0.931,1162107.29,1162107.29,1.0238,1.001083333333333,0.8670750000000002,971705.138,1346923.387,0.0272999999999999,0.03665,-0.0159383187804343,-0.0039381598360489,-0.0240003178887708,1.832993890020345,45.417515274949075,28.863200861318667,-8.546168958742628,
20230713,0.932,0.943,0.922,0.938,1190663.29,1190663.29,1.0178,0.9991833333333332,0.868275,1063633.996,1303197.0365,0.0265999999999999,0.0348,-0.0183664172200664,-0.0068238113128524,-0.023085211814428,1.9780219780219548,46.37362637362638,31.95225466465818,-11.342155009451805,
20230714,0.939,0.977,0.933,0.966,1495898.0,1495898.0,1.0127000000000002,0.9976833333333334,0.8696200000000001,1146694.4559999998,1313038.5865,0.0284999999999999,0.0357,-0.0178258514138515,-0.0090242193330522,-0.0176032641615985,9.976798143851491,33.87470997679813,34.88388388200168,-9.55056179775282,
20230717,0.965,0.981,0.961,0.97,1103871.0,1103871.0,1.00855,0.9965,0.87103,1195716.856,1270114.8865,0.0268999999999999,0.0354499999999999,-0.0168800992703628,-0.0105953953205143,-0.0125694078996968,11.137440758293828,31.753554502369656,37.64049917714563,-7.882241215574548,
20230718,0.969,0.973,0.952,0.952,1186655.0,1186655.0,1.0017999999999998,0.9947166666666668,0.87236,1227838.916,1257557.5865,0.0270999999999999,0.0341,-0.0173826570010157,-0.0119528476566146,-0.0108596186888021,12.401055408970969,25.329815303430088,39.971718446475656,-12.419503219871208,
20230719,0.951,0.961,0.944,0.949,1018431.0,1018431.0,0.9932,0.9929,0.87377,1199103.6579999998,1208499.9865,0.0259999999999999,0.0329,-0.0178176220948205,-0.0131258025442558,-0.0093836391011293,12.771739130434772,28.260869565217405,42.55169558045758,-15.34344335414809,
20230720,0.945,0.948,0.917,0.92,1210697.0,1210697.0,0.98165,0.9899833333333332,0.875035,1203110.4,1204278.7865,0.0264999999999999,0.0322999999999999,-0.0202687472014218,-0.014554391475689,-0.0114287114514655,12.533333333333324,34.93333333333333,45.56173173656116,-20.069504778453517,
20230721,0.915,0.925,0.906,0.913,1325890.0,1325890.0,0.97245,0.9879333333333332,0.87625,1169108.8,1193339.9865,0.0246999999999999,0.0304,-0.0225165660490276,-0.0161468263903567,-0.0127394793173417,13.128491620111724,35.754189944134076,48.24128776950064,-16.773017319963536,
20230724,0.909,0.939,0.908,0.924,1267707.0,1267707.0,0.96695,0.9860833333333334,0.877525,1201876.0,1185834.8365,0.0263999999999999,0.0285499999999999,-0.0231435857609806,-0.0175461782644815,-0.0111948149929982,15.675675675675668,34.59459459459458,50.16415369006241,-10.638297872340418,
20230725,0.933,0.943,0.925,0.939,1073974.0,1073974.0,0.9622,0.9844833333333334,0.878935,1179339.8,1149223.4365,0.0262999999999999,0.0280499999999999,-0.0221745147573998,-0.0184718455630651,-0.0074053383886693,17.174515235457065,33.2409972299169,50.62726201031359,-9.18762088974856,
20230726,0.933,0.936,0.92,0.924,873326.0,873326.0,0.9588,0.9834,0.8803399999999999,1150318.8,1125919.6865,0.0242999999999999,0.0257999999999999,-0.0223591512673305,-0.0192493067039182,-0.0062196891268246,17.563739376770545,34.56090651558075,50.65138910442163,-6.854838709677413,
20230727,0.923,0.925,0.909,0.913,1240159.0,1240159.0,0.95445,0.9826,0.8816200000000001,1156211.2,1111304.1365,0.0237999999999999,0.0251999999999999,-0.0231264972364521,-0.020024744810425,-0.0062035048520541,18.67469879518073,31.32530120481928,49.61683614604433,-8.699999999999996,
20230728,0.908,0.932,0.906,0.928,1408704.0,1408704.0,0.95095,0.9813666666666666,0.8830549999999999,1172774.0,1122022.7865,0.0219999999999999,0.0252499999999999,-0.0222675631981689,-0.0204733084879738,-0.0035885094203902,20.058139534883736,30.23255813953488,47.652831942155736,-7.01402805611222,
20230731,0.93,0.943,0.92,0.935,2578102.0,2578102.0,0.9479,0.9805,0.8845350000000001,1434853.0,1187003.699,0.0222999999999999,0.0245999999999999,-0.0207824432171985,-0.0205351354338187,-0.0004946155667596,21.325648414985583,29.971181556195976,44.04368610896592,-6.1244979919678695,
20230801,0.93,0.944,0.92,0.938,938992.74,938992.74,0.9447,0.9798833333333332,0.88606,1407856.748,1183253.236,0.0225999999999999,0.0248499999999999,-0.019142734477496,-0.0202566552425542,0.0022278415301163,22.590361445783127,22.891566265060273,37.502319847914805,-6.387225548902197,
20230802,0.933,0.942,0.93,0.938,856736.0,856736.0,0.9425,0.9787833333333332,0.887675,1404538.748,1181416.586,0.0220999999999999,0.0240499999999999,-0.017639911567729,-0.0197333065075891,0.0041867898797202,23.219814241486063,21.98142414860684,31.139573005715892,-4.480651731160901,
20230803,0.935,0.943,0.931,0.94,808784.0,808784.0,0.94035,0.9779833333333332,0.889315,1318263.748,1185304.836,0.0200999999999999,0.0232999999999999,-0.0161019174182793,-0.0190070286897272,0.0058102225428956,14.432989690721618,24.3986254295533,29.080027456916245,-4.374364191251279,
20230804,0.943,0.968,0.941,0.963,1631770.0,1631770.0,0.9403,0.9777,0.8909600000000001,1362876.948,1212863.551,0.0209999999999999,0.0228499999999999,-0.0128786807779039,-0.0177813591073625,0.0098053566589171,21.070234113712363,23.745819397993344,26.07315966485839,-0.1037344398340245,
20230807,0.962,0.976,0.958,0.962,1292591.0,1292591.0,0.9404,0.9778166666666668,0.8925150000000001,1105774.748,1234555.151,0.0196999999999999,0.0230499999999999,-0.0102863594126194,-0.0162823591684139,0.0119919995115889,23.986486486486484,20.945945945945972,24.108958452536864,0.2083333333333437,
20230808,0.962,0.967,0.953,0.954,2301869.0,2301869.0,0.93985,0.9779166666666668,0.8939699999999999,1378350.0,1298346.366,0.0191999999999999,0.0227499999999999,-0.0087762915690191,-0.0147811456485349,0.0120097081590316,24.232081911262796,20.136518771331083,22.071988799673168,-1.1398963730569922,
20230809,0.954,0.964,0.935,0.94,1244338.0,1244338.0,0.9403,0.9777333333333332,0.8952749999999999,1455870.4,1302457.9015000002,0.0201999999999999,0.0222499999999999,-0.0086099843802266,-0.0135469133948733,0.0098738580292933,24.482758620689655,17.241379310344843,19.94087170430683,0.9667024704618664,
20230810,0.935,0.943,0.928,0.939,1148362.74,1148362.74,0.94035,0.9780833333333332,0.896605,1523786.148,1300342.874,0.0200999999999999,0.0219499999999999,-0.0084613393248452,-0.0125297985808677,0.0081369185120448,24.82517482517483,16.0839160839161,18.16100078157876,0.1066098081023536,
20230811,0.936,0.943,0.914,0.915,1101664.0,1101664.0,0.9378,0.9779,0.897835,1417764.948,1280631.174,0.0203999999999999,0.0211999999999999,-0.010162983918779,-0.0120564356484499,0.0037869034593419,20.070422535211296,21.126760563380316,15.65597892171819,-5.279503105590056,
20230814,0.905,0.938,0.903,0.936,1306544.51,1306544.51,0.9361,0.9775833333333334,0.89914,1420555.65,1290764.8495,0.0215999999999999,0.0219499999999999,-0.009705150094439,-0.0115861785376477,0.0037620568864174,17.66666666666669,23.666666666666707,14.416550147727207,-3.5051546391752453,
20230815,0.937,0.938,0.91,0.92,1411835.51,1411835.51,0.9345,0.9771666666666666,0.90035,1242548.952,1302023.875,0.0219999999999999,0.0222999999999999,-0.0105122016554897,-0.0113713831612161,0.0017183630114529,17.152103559870568,21.35922330097091,12.8676697259933,-3.361344537815114,
20230816,0.915,0.919,0.888,0.89,2490558.51,2490558.51,0.93155,0.97635,0.901425,1491793.054,1375630.2504999998,0.0239999999999999,0.0230499999999999,-0.0134178722328883,-0.0117806809755506,-0.0032743825146755,16.307692307692324,23.692307692307732,12.379122129011972,-6.217070600632235,
20230817,0.888,0.901,0.878,0.897,879283.0,879283.0,0.9304,0.97585,0.902585,1437977.106,1359059.5505,0.0250999999999999,0.0225999999999999,-0.0149830799817576,-0.012421160776792,-0.0051238384099312,14.285714285714295,27.01863354037272,13.13596882875059,-2.500000000000002,
20230818,0.899,0.905,0.87,0.871,957719.0,957719.0,0.9283,0.9749833333333334,0.90344,1409188.106,1340651.0004999998,0.0257999999999999,0.0233999999999999,-0.0181127090729599,-0.0135594704360256,-0.0091064772738686,10.479041916167692,28.44311377245513,15.228819798006048,-4.600219058050392,
20230821,0.87,0.887,0.867,0.871,1052228.0,1052228.0,0.92565,0.9741,0.9042,1358324.804,1329877.0505,0.0259999999999999,0.0228499999999999,-0.0203582850381701,-0.0149192333564545,-0.0108781033634312,10.303030303030326,29.69696969696973,18.644719571521705,-5.735930735930738,
20230822,0.882,0.892,0.862,0.89,1525265.0,1525265.0,0.9232,0.9732,0.905115,1381010.702,1352441.6005,0.0275999999999999,0.0233999999999999,-0.0203699666628999,-0.0160093800177436,-0.0087211732903126,9.770114942528757,28.160919540229905,21.91222831848251,-5.218317358892433,
20230823,0.884,0.884,0.856,0.857,1245161.0,1245161.0,0.91985,0.9717833333333332,0.905665,1131931.2,1371033.3505,0.0280999999999999,0.0241499999999999,-0.0227794611932391,-0.0173633962528427,-0.0108321298807928,8.918918918918932,28.10810810810812,23.780878368774555,-7.251082251082252,
20230824,0.862,0.87,0.852,0.854,1457798.0,1457798.0,0.9168999999999998,0.9697166666666668,0.90617,1247634.2,1381915.3005,0.0283999999999999,0.0242499999999999,-0.0246469630481402,-0.0188201096119022,-0.0116537068724761,2.222222222222226,30.000000000000018,29.51207460434546,-6.462212486308882,
20230825,0.845,0.846,0.807,0.812,1471139.0,1471139.0,0.9111,0.9666666666666668,0.90646,1350318.2,1385037.0505,0.0301999999999999,0.0252999999999999,-0.0291796558057051,-0.0208920188506628,-0.0165752739100846,0.0,39.331619537275074,36.17158051197168,-12.5,
20230828,0.854,0.862,0.819,0.823,1873372.0,1873372.0,0.9055,0.9634166666666668,0.9069000000000002,1514547.0,1349800.5505,0.0316999999999999,0.0266499999999999,-0.0315208862476069,-0.0230177923300516,-0.0170061878351106,3.764705882352948,34.82352941176472,41.26136877249165,-11.978609625668458,
20230829,0.819,0.857,0.813,0.853,1418724.74,1418724.74,0.90125,0.9607,0.90743,1493238.948,1373787.1505,0.0333,0.0276499999999999,-0.0306028088303208,-0.0245347956301054,-0.0121360264004307,3.6363636363636416,30.90909090909093,45.66079709536495,-9.06183368869936,
20230830,0.856,0.878,0.853,0.874,1170624.2,1170624.2,0.8980500000000001,0.9583333333333334,0.908075,1478331.588,1389481.5605,0.0326,0.0282999999999999,-0.0278595537731272,-0.0251997472587098,-0.0053196130288347,8.222222222222232,28.66666666666668,48.09323747961256,-6.823027718550101,
20230831,0.874,0.879,0.864,0.871,1051159.0,1051159.0,0.8946,0.9563833333333333,0.908685,1397003.788,1401600.3105,0.0318,0.0284499999999999,-0.0256321083149484,-0.0252862194699575,-0.0006917776899817,8.715596330275238,26.37614678899083,51.50485853829243,-7.340425531914885,
20230901,0.867,0.873,0.857,0.864,740957.0,740957.0,0.8896499999999999,0.9541333333333334,0.909275,1250967.3879999998,1357059.6605,0.0299,0.0278499999999999,-0.0241532594993958,-0.0250596274758452,0.0018127359528987,9.112709832134302,26.618705035971217,53.967512792460006,-10.280373831775702,
20230904,0.869,0.875,0.856,0.874,1020786.54,1020786.54,0.8852499999999999,0.9522166666666666,0.9099,1080450.296,1343469.4375,0.0298,0.0278999999999999,-0.0219216456467616,-0.0244320311100285,0.0050207709265336,9.803921568627455,27.205882352941163,56.545762635443545,-9.147609147609147,
20230905,0.87,0.875,0.858,0.863,896235.0,896235.0,0.8806999999999998,0.9495666666666666,0.91044,975952.348,1273187.7375,0.0285,0.0280499999999999,-0.0208009037890368,-0.0237058056458301,0.0058098037135866,10.178117048346062,22.64631043256996,57.94025961133587,-9.538784067085947,
20230906,0.856,0.862,0.844,0.86,958490.0,958490.0,0.8767000000000001,0.9469333333333334,0.910955,933525.508,1258895.3375,0.027,0.0275499999999999,-0.0199250985866709,-0.0229496642339983,0.0060491312946548,10.282776349614402,23.907455012853458,58.58472792497711,-8.510638297872342,
20230907,0.858,0.86,0.844,0.845,762392.0,762392.0,0.8720000000000001,0.9433833333333334,0.911305,875772.108,1239596.8005,0.0268,0.0275999999999999,-0.0202084409655958,-0.0224014195803178,0.004385957229444,10.810810810810818,22.97297297297295,57.85945319970238,-10.010649627263046,
20230908,0.843,0.846,0.83,0.839,714387.0,714387.0,0.8681999999999999,0.9395666666666668,0.911635,870458.108,1220232.9504999998,0.0237,0.02695,-0.0206787697130088,-0.022056889606856,0.0027562397876943,10.928961748633888,26.229508196721294,57.337426207087155,-8.30601092896176,
20230911,0.839,0.869,0.834,0.856,820510.0,820510.0,0.8642,0.9362833333333334,0.91195,830402.8,1195931.225,0.0222,0.02695,-0.0194554800454491,-0.0215366076945746,0.0041622552982509,16.98113207547171,25.876010781671145,55.35670252825027,-8.54700854700855,
20230912,0.854,0.86,0.85,0.856,694074.0,694074.0,0.861,0.9324333333333332,0.91234,789970.6,1160043.1494999998,0.0188,0.02605,-0.0182753473424271,-0.0208843556241451,0.0052180165634359,18.155619596541797,25.936599423631108,52.91543405005606,-6.956521739130439,
20230913,0.853,0.853,0.823,0.83,872743.0,872743.0,0.858,0.9275833333333332,0.912625,772821.2,1079152.3739999998,0.0196,0.0261,-0.0192165499558154,-0.0205507944904792,0.0026684890693275,17.403314917127084,31.21546961325966,48.787019361296544,-6.741573033707871,
20230914,0.83,0.831,0.816,0.823,797530.0,797530.0,0.8543000000000001,0.9221166666666668,0.912925,779848.8,1075064.724,0.0196,0.0257,-0.0202933719468653,-0.0204993099817564,0.0004118760697822,19.090909090909097,22.727272727272737,42.26528023086177,-8.249721293199563,
20230915,0.824,0.825,0.809,0.811,825072.0,825072.0,0.8513,0.91735,0.913215,801985.8,1068432.3739999998,0.0196,0.02475,-0.0218630373592619,-0.0207720554572575,-0.0021819638040088,15.878378378378386,27.702702702702673,38.45413580712517,-6.888633754305385,
20230918,0.809,0.82,0.806,0.812,766532.0,766532.0,0.8483499999999999,0.91365,0.91356,791190.2,1054147.5739999998,0.0190999999999999,0.02445,-0.0227639086953647,-0.0211704261048789,-0.0031869651809714,17.66917293233084,29.699248120300737,34.629097019680366,-6.77382319173363,
20230919,0.814,0.814,0.792,0.795,711071.0,711071.0,0.8436,0.9096666666666666,0.91386,794589.6,1013437.8739999998,0.0195999999999999,0.0240499999999999,-0.0245664271644437,-0.0218496263167919,-0.0054336016953036,9.885931558935376,35.361216730038024,34.69201375263861,-10.67415730337078,
20230920,0.795,0.804,0.789,0.791,762671.0,762671.0,0.8403,0.9063166666666668,0.91418,772575.2,989313.3739999998,0.0191999999999999,0.0230999999999999,-0.0260177857693981,-0.0226832582073131,-0.0066690551241699,9.505703422053244,36.50190114068442,35.28850579298091,-7.701283547257876,
20230921,0.789,0.801,0.786,0.79,866731.0,866731.0,0.8371000000000001,0.9028166666666666,0.914415,786415.4,959760.024,0.0190999999999999,0.0229499999999999,-0.0269381631861641,-0.0235342392030833,-0.0068078479661615,9.54198473282444,35.1145038167939,35.87933926972043,-7.494145199063229,
20230922,0.788,0.819,0.786,0.818,1122310.0,1122310.0,0.8374,0.8998166666666667,0.914815,845863.0,942318.5739999998,0.0207999999999999,0.0222499999999999,-0.0251186507555829,-0.0238511215135833,-0.0025350584839992,14.8550724637681,33.33333333333334,35.259767634862236,0.738916256157629,
20230925,0.818,0.818,0.801,0.805,1019920.0,1019920.0,0.8365,0.8966333333333334,0.915045,896540.6,899645.9739999998,0.0189999999999999,0.0205999999999999,-0.0244438914352634,-0.0239696754979193,-0.0009484318746882,14.855072463768106,33.33333333333336,35.2855796732639,-2.1871202916160293,
20230926,0.805,0.824,0.803,0.812,802602.0,802602.0,0.83445,0.8934666666666666,0.915315,914846.8,868839.8369999999,0.0200999999999999,0.0194499999999999,-0.0230782664243548,-0.0237913936832064,0.0014262545177032,16.906474820143888,28.057553956834557,34.21060652611031,-4.806565064478308,
20230927,0.809,0.816,0.806,0.812,788625.0,788625.0,0.8313499999999999,0.8906333333333333,0.915535,920037.6,849739.877,0.0177999999999999,0.0186999999999999,-0.0217453321118269,-0.0233821813689305,0.0032736985142072,17.279411764705895,28.676470588235336,33.410606526110314,-7.093821510297471,
20230928,0.813,0.816,0.807,0.812,590913.0,590913.0,0.8284,0.8877833333333334,0.915785,864874.0,826727.577,0.0171999999999999,0.0183999999999999,-0.0204532003044408,-0.0227963851560326,0.0046863697031834,17.73584905660379,24.150943396226452,31.56338114947318,-6.77382319173363,
20231009,0.812,0.818,0.805,0.815,704469.31,704469.31,0.82595,0.8853000000000001,0.916055,781305.862,824903.1925000001,0.0168999999999999,0.0182499999999999,-0.0189684451812246,-0.022030797161071,0.0061247039596927,9.87654320987654,26.337448559670847,33.32765461185986,-5.671296296296302,
20231010,0.819,0.825,0.815,0.819,795226.0,795226.0,0.8231999999999999,0.88295,0.916405,736367.062,813625.1654999999,0.0164999999999999,0.0177999999999999,-0.0172699225612549,-0.0210786222411078,0.0076173993597057,12.75720164609054,26.337448559670847,34.548353417697996,-6.2929061784897105,
20231011,0.818,0.84,0.813,0.833,765548.0,765548.0,0.8217000000000001,0.88075,0.91683,728956.262,807090.8154999999,0.0169999999999999,0.0182999999999999,-0.0146255538696974,-0.0197880085668257,0.0103249093942565,19.409282700421976,15.61181434599158,33.29365931661836,-3.4762456546929332,
20231012,0.833,0.836,0.82,0.825,879073.0,879073.0,0.8199500000000001,0.8789833333333333,0.917145,747045.862,803119.9654999999,0.0170999999999999,0.0181499999999999,-0.0130252586968852,-0.0184354585928376,0.0108203997919048,19.327731092437013,12.605042016806731,34.176300702692245,-4.069767441860472,
20231013,0.821,0.821,0.805,0.808,656462.0,656462.0,0.8180999999999999,0.8768166666666666,0.91747,760155.662,797823.4654999999,0.0175999999999999,0.0183499999999999,-0.0129791555421531,-0.0173441979827007,0.0087300848810952,19.008264462809947,15.702479338842991,32.91858831541175,-4.378698224852062,
20231016,0.807,0.808,0.792,0.798,659509.0,659509.0,0.8160499999999999,0.8740166666666666,0.917735,751163.6,795079.5654999999,0.0158999999999999,0.0183499999999999,-0.0135928450301305,-0.0165939273921867,0.0060021647241122,18.852459016393468,19.672131147541013,31.25650504238624,-4.886769964243143,
20231017,0.798,0.8,0.786,0.795,772947.0,772947.0,0.813,0.8711,0.91795,746707.8,792701.4154999999,0.0155999999999999,0.0172999999999999,-0.0141580679049831,-0.016106755494746,0.0038973751795256,19.49152542372883,16.949152542372893,27.733235269360755,-7.1261682242990565,
20231018,0.792,0.792,0.764,0.777,976300.0,976300.0,0.80905,0.8681833333333333,0.91813,788858.2,806812.7154999999,0.0165999999999999,0.0183499999999999,-0.0158754582724036,-0.0160604960502775,0.0003700755557477,18.253968253968267,23.412698412698443,24.426325728684983,-9.228971962616816,
20231019,0.771,0.794,0.771,0.776,996165.0,996165.0,0.8063499999999999,0.8653,0.91837,812276.6,812983.8154999999,0.0178999999999999,0.0178499999999999,-0.0171198472124349,-0.016272366282709,-0.0016949618594519,18.46153846153847,21.53846153846156,20.885422187781447,-6.5060240963855325,
20231020,0.769,0.773,0.747,0.75,961051.0,961051.0,0.8027000000000001,0.8624666666666666,0.918565,873194.4,821159.8655,0.0198999999999999,0.0185499999999999,-0.0199737719123178,-0.0170126474086307,-0.0059222490073741,11.718750000000028,31.25000000000004,21.393185101559393,-8.869987849331707,
20231023,0.742,0.75,0.724,0.728,970058.0,970058.0,0.7985500000000001,0.8593833333333334,0.918665,935304.2,828409.1654999999,0.0212,0.0190499999999999,-0.023737117225191,-0.0183575413719428,-0.0107591517064963,11.320754716981156,38.86792452830192,22.574710343235,-10.234278668310736,
20231024,0.731,0.742,0.72,0.728,1013404.0,1013404.0,0.79435,0.8561166666666666,0.91875,983395.6,840752.7655,0.0224,0.0194499999999999,-0.0264150986842774,-0.0199690528344097,-0.0128920916997354,9.022556390977458,40.22556390977446,25.32890881651744,-10.344827586206906,
20231025,0.731,0.757,0.731,0.74,1182062.0,1182062.0,0.7916000000000001,0.8528,0.91882,1024548.0,864302.3154999999,0.0226,0.0197999999999999,-0.0272549405831711,-0.021426230384162,-0.0116574203980181,13.684210526315804,37.543859649122815,26.88429042121411,-6.918238993710702,
20231026,0.732,0.745,0.73,0.745,889044.0,889044.0,0.7893,0.8498166666666667,0.918885,1003123.8,870620.9654999999,0.0225,0.0197999999999999,-0.0272034783605588,-0.0225816799794413,-0.0092435967622348,13.40206185567011,37.11340206185566,29.1431090065633,-5.815423514538565,
20231027,0.743,0.751,0.73,0.75,942020.0,942020.0,0.7873,0.8471,0.91898,999317.6,874385.4154999999,0.0226,0.0200999999999999,-0.0264542874071097,-0.023356201464975,-0.0061961718842693,15.05016722408027,36.120401337792615,28.83753223039828,-5.063291139240511,
20231030,0.742,0.763,0.74,0.76,1043154.0,1043154.0,0.7844,0.8443,0.91916,1013936.8,870427.6155,0.0233,0.0195999999999999,-0.0247681202793977,-0.0236385852278596,-0.0022590701030763,16.025641025641033,34.61538461538459,28.978390705700452,-7.090464547677255,
20231031,0.761,0.762,0.744,0.751,705659.0,705659.0,0.7817,0.8412333333333334,0.919245,952387.8,854714.5654999999,0.0237,0.0196499999999999,-0.0238827401049294,-0.0236874162032735,-0.0003906478033116,11.551155115511555,35.64356435643562,31.850217673912955,-6.708074534161501,
20231101,0.751,0.758,0.744,0.746,706291.0,706291.0,0.7784,0.8380333333333333,0.919265,857233.6,849899.0155,0.022,0.0192999999999999,-0.0233157585995205,-0.0236130846825229,0.0005946521660049,11.62790697674419,35.88039867109632,33.992811921770354,-8.128078817733996,
20231102,0.745,0.752,0.735,0.737,745028.0,745028.0,0.7746500000000001,0.8346833333333333,0.919015,828430.4,847719.1654999999,0.0214,0.01965,-0.0233237843875959,-0.0235552246235375,0.0004628804718831,11.744966442953022,34.22818791946309,36.805761919287605,-9.236453201970452,
20231103,0.74,0.757,0.739,0.755,865588.0,865588.0,0.7718,0.8316,0.918805,813144.0,861452.9154999999,0.0205,0.0202,-0.0216283768496197,-0.0231698550687539,0.0030829564382685,13.24503311258278,29.47019867549668,39.36696452997067,-7.019704433497543,
20231106,0.759,0.777,0.758,0.777,843219.0,843219.0,0.7699,0.8285,0.91871,773157.0,868390.4,0.0201,0.02065,-0.0182986031164518,-0.0221956046782935,0.0077940031236834,19.35483870967742,26.7741935483871,40.01747680838992,-4.66257668711656,
20231107,0.775,0.79,0.772,0.786,1665414.0,1665414.0,0.76825,0.8255666666666667,0.91868,965108.0,911899.8,0.0197,0.02105,-0.0147633262244661,-0.020709148987528,0.0118916455261237,24.579124579124574,20.538720538720536,39.772781915507395,-4.029304029304015,
20231108,0.787,0.805,0.786,0.795,1522123.0,1522123.0,0.76635,0.8229166666666666,0.918695,1128274.4,949728.55,0.0187,0.02065,-0.0111073306398681,-0.018788785317996,0.0153629093562559,29.35153583617748,20.819112627986343,40.43810298899173,-4.56182472989195,
20231109,0.794,0.804,0.788,0.799,1096176.0,1096176.0,0.76505,0.8205666666666667,0.91875,1198504.0,960583.7,0.0188,0.02065,-0.0077972790492015,-0.0165904840642371,0.0175864100300712,30.714285714285715,13.214285714285715,40.036878197523045,-3.1515151515151385,
20231110,0.794,0.795,0.784,0.786,734702.0,734702.0,0.76395,0.8180166666666667,0.91882,1172326.8,964495.7,0.0182,0.0204,-0.0061521129419932,-0.0145028098397884,0.0167013937955903,31.97026022304833,6.691449814126395,40.7866922932018,-2.722772277227725,
20231113,0.79,0.813,0.79,0.806,849340.0,849340.0,0.76435,0.8161999999999999,0.918955,1173551.0,973987.25,0.0186,0.02095,-0.0031976139925623,-0.0122417706703431,0.0180883133555616,37.956204379562024,5.109489051094893,41.709007137110646,1.0025062656641603,
20231114,0.809,0.818,0.805,0.817,676758.0,676758.0,0.76545,0.8142166666666666,0.919145,975819.8,969177.8,0.0180999999999999,0.0209,3.109730961359247e-05,-0.0097871970743518,0.0196365887679308,36.43410852713177,5.426356589147292,43.673202251990695,2.767295597484276,
