trade_date,open,high,low,close,volume
20240229,480.96,480.96,480.96,480.96,0
20240301,483.4,483.4,483.4,483.4,0
20240304,489.0,489.0,489.0,489.0,0
20240305,496.52,496.52,496.52,496.52,0
20240306,499.76,499.76,499.76,499.76,0
20240307,505.1,505.1,505.1,505.1,0
20240308,505.84,505.84,505.84,505.84,0
20240311,507.29,507.29,507.29,507.29,0
20240312,505.24,505.24,505.24,505.24,0
20240313,504.79,504.79,504.79,504.79,0
20240314,505.2,505.2,505.2,505.2,0
20240315,507.12,507.12,507.12,507.12,0
20240318,503.26,503.26,503.26,503.26,0
20240319,504.06,504.06,504.06,504.06,0
20240320,505.2,505.2,505.2,505.2,0
20240321,514.94,514.94,514.94,514.94,0
20240322,511.16,511.16,511.16,511.16,0
20240325,511.13,511.13,511.13,511.13,0
20240326,512.52,512.52,512.52,512.52,0
20240327,515.94,515.94,515.94,515.94,0
20240328,518.8,518.8,518.8,518.8,0
20240329,527.54,527.54,527.54,527.54,0
20240401,533.74,533.74,533.74,533.74,0
20240402,533.8,533.8,533.8,533.8,0
20240403,537.5,537.5,537.5,537.5,0
20240408,554.11,554.11,554.11,554.11,0
20240409,555.5,555.5,555.5,555.5,0
20240410,557.9,557.9,557.9,557.9,0
20240411,554.14,554.14,554.14,554.14,0
20240412,567.21,567.21,567.21,567.21,0
20240415,558.68,558.68,558.68,558.68,0
20240416,562.5,562.5,562.5,562.5,0
20240417,564.46,564.46,564.46,564.46,0
20240418,563.37,563.37,563.37,563.37,0
20240419,565.55,565.55,565.55,565.55,0
20240422,556.55,556.55,556.55,556.55,0
20240423,544.01,544.01,544.01,544.01,0
20240424,548.33,548.33,548.33,548.33,0
20240425,548.16,548.16,548.16,548.16,0
20240426,553.0,553.0,553.0,553.0,0
20240429,549.06,549.06,549.06,549.06,0
20240430,545.8,545.8,545.8,545.8,0
20240506,544.13,544.13,544.13,544.13,0
20240507,544.84,544.84,544.84,544.84,0
20240508,544.18,544.18,544.18,544.18,0
20240509,543.43,543.43,543.43,543.43,0
20240510,556.34,556.34,556.34,556.34,0
20240513,553.01,553.01,553.01,553.01,0
20240514,550.66,550.66,550.66,550.66,0
20240515,555.99,555.99,555.99,555.99,0
20240516,560.35,560.35,560.35,560.35,0
20240517,561.44,561.44,561.44,561.44,0
20240520,573.8,573.8,573.8,573.8,0
20240521,568.96,568.96,568.96,568.96,0
20240522,568.6,568.6,568.6,568.6,0
20240523,556.72,556.72,556.72,556.72,0
20240524,551.43,551.43,551.43,551.43,0
20240527,551.6,551.6,551.6,551.6,0
20240528,552.7,552.7,552.7,552.7,0
20240529,555.76,555.76,555.76,555.76,0
20240530,551.72,551.72,551.72,551.72,0
20240531,553.6,553.6,553.6,553.6,0
