trade_date,open,high,low,close,volume
20201015,3483.34,3483.34,3483.34,3483.34,0
20201016,3483.81,3483.81,3483.81,3483.81,0
20201019,3426.92,3426.92,3426.92,3426.92,0
20201020,3443.12,3443.12,3443.12,3443.12,0
20201021,3435.56,3435.56,3435.56,3435.56,0
20201022,3453.49,3453.49,3453.49,3453.49,0
20201023,3465.39,3465.39,3465.39,3465.39,0
20201026,3400.97,3400.97,3400.97,3400.97,0
20201027,3390.68,3390.68,3390.68,3390.68,0
20201028,3271.03,3271.03,3271.03,3271.03,0
20201029,3310.11,3310.11,3310.11,3310.11,0
20201030,3269.96,3269.96,3269.96,3269.96,0
20201102,3310.24,3310.24,3310.24,3310.24,0
20201103,3369.16,3369.16,3369.16,3369.16,0
20201104,3443.44,3443.44,3443.44,3443.44,0
20201105,3510.45,3510.45,3510.45,3510.45,0
20201106,3509.44,3509.44,3509.44,3509.44,0
20201109,3550.5,3550.5,3550.5,3550.5,0
20201110,3545.53,3545.53,3545.53,3545.53,0
20201111,3572.66,3572.66,3572.66,3572.66,0
20201112,3537.01,3537.01,3537.01,3537.01,0
20201113,3585.15,3585.15,3585.15,3585.15,0
20201116,3626.91,3626.91,3626.91,3626.91,0
20201117,3609.53,3609.53,3609.53,3609.53,0
20201118,3567.79,3567.79,3567.79,3567.79,0
20201119,3581.87,3581.87,3581.87,3581.87,0
20201120,3557.54,3557.54,3557.54,3557.54,0
20201123,3577.59,3577.59,3577.59,3577.59,0
20201124,3635.41,3635.41,3635.41,3635.41,0
20201125,3629.65,3629.65,3629.65,3629.65,0
20201127,3638.35,3638.35,3638.35,3638.35,0
20201130,3621.63,3621.63,3621.63,3621.63,0
20201201,3662.45,3662.45,3662.45,3662.45,0
20201202,3669.01,3669.01,3669.01,3669.01,0
20201203,3666.72,3666.72,3666.72,3666.72,0
20201204,3699.12,3699.12,3699.12,3699.12,0
20201207,3691.96,3691.96,3691.96,3691.96,0
20201208,3702.25,3702.25,3702.25,3702.25,0
20201209,3672.82,3672.82,3672.82,3672.82,0
20201210,3668.1,3668.1,3668.1,3668.1,0
20201211,3663.46,3663.46,3663.46,3663.46,0
20201214,3647.49,3647.49,3647.49,3647.49,0
20201215,3694.62,3694.62,3694.62,3694.62,0
20201216,3701.17,3701.17,3701.17,3701.17,0
20201217,3722.48,3722.48,3722.48,3722.48,0
20201218,3709.41,3709.41,3709.41,3709.41,0
20201221,3694.92,3694.92,3694.92,3694.92,0
20201222,3687.26,3687.26,3687.26,3687.26,0
20201223,3690.01,3690.01,3690.01,3690.01,0
20201224,3703.06,3703.06,3703.06,3703.06,0
20201228,3735.36,3735.36,3735.36,3735.36,0
20201229,3727.04,3727.04,3727.04,3727.04,0
20201230,3732.04,3732.04,3732.04,3732.04,0
20201231,3756.07,3756.07,3756.07,3756.07,0
20210104,3700.65,3700.65,3700.65,3700.65,0
20210105,3726.86,3726.86,3726.86,3726.86,0
20210106,3748.14,3748.14,3748.14,3748.14,0
20210107,3803.79,3803.79,3803.79,3803.79,0
20210108,3824.68,3824.68,3824.68,3824.68,0
20210111,3799.61,3799.61,3799.61,3799.61,0
20210112,3801.19,3801.19,3801.19,3801.19,0
20210113,3809.84,3809.84,3809.84,3809.84,0
20210114,3795.54,3795.54,3795.54,3795.54,0
20210115,3768.25,3768.25,3768.25,3768.25,0
20210119,3798.91,3798.91,3798.91,3798.91,0
20210120,3851.85,3851.85,3851.85,3851.85,0
20210121,3853.07,3853.07,3853.07,3853.07,0
20210122,3841.47,3841.47,3841.47,3841.47,0
20210125,3855.36,3855.36,3855.36,3855.36,0
20210126,3849.62,3849.62,3849.62,3849.62,0
20210127,3750.77,3750.77,3750.77,3750.77,0
20210128,3787.38,3787.38,3787.38,3787.38,0
20210129,3714.24,3714.24,3714.24,3714.24,0
20210201,3773.86,3773.86,3773.86,3773.86,0
20210202,3826.31,3826.31,3826.31,3826.31,0
20210203,3830.17,3830.17,3830.17,3830.17,0
20210204,3871.74,3871.74,3871.74,3871.74,0
20210205,3886.83,3886.83,3886.83,3886.83,0
20210208,3915.59,3915.59,3915.59,3915.59,0
20210209,3911.23,3911.23,3911.23,3911.23,0
20210210,3909.88,3909.88,3909.88,3909.88,0
20210211,3916.38,3916.38,3916.38,3916.38,0
20210212,3934.83,3934.83,3934.83,3934.83,0
20210216,3932.59,3932.59,3932.59,3932.59,0
20210217,3931.33,3931.33,3931.33,3931.33,0
20210218,3913.97,3913.97,3913.97,3913.97,0
20210219,3906.71,3906.71,3906.71,3906.71,0
20210222,3876.5,3876.5,3876.5,3876.5,0
20210223,3881.37,3881.37,3881.37,3881.37,0
20210224,3925.43,3925.43,3925.43,3925.43,0
20210225,3829.34,3829.34,3829.34,3829.34,0
20210226,3811.15,3811.15,3811.15,3811.15,0
20210301,3901.82,3901.82,3901.82,3901.82,0
20210302,3870.29,3870.29,3870.29,3870.29,0
20210303,3819.72,3819.72,3819.72,3819.72,0
20210304,3768.47,3768.47,3768.47,3768.47,0
20210305,3841.94,3841.94,3841.94,3841.94,0
20210308,3821.35,3821.35,3821.35,3821.35,0
20210309,3875.44,3875.44,3875.44,3875.44,0
20210310,3898.81,3898.81,3898.81,3898.81,0
20210311,3939.34,3939.34,3939.34,3939.34,0
20210312,3943.34,3943.34,3943.34,3943.34,0
20210315,3968.94,3968.94,3968.94,3968.94,0
20210316,3962.71,3962.71,3962.71,3962.71,0
20210317,3974.12,3974.12,3974.12,3974.12,0
20210318,3915.46,3915.46,3915.46,3915.46,0
20210319,3913.1,3913.1,3913.1,3913.1,0
20210322,3940.59,3940.59,3940.59,3940.59,0
20210323,3910.52,3910.52,3910.52,3910.52,0
20210324,3889.14,3889.14,3889.14,3889.14,0
20210325,3909.52,3909.52,3909.52,3909.52,0
20210326,3974.54,3974.54,3974.54,3974.54,0
20210329,3971.09,3971.09,3971.09,3971.09,0
20210330,3958.55,3958.55,3958.55,3958.55,0
20210331,3972.89,3972.89,3972.89,3972.89,0
20210401,4019.87,4019.87,4019.87,4019.87,0
20210405,4077.91,4077.91,4077.91,4077.91,0
20210406,4073.94,4073.94,4073.94,4073.94,0
20210407,4079.95,4079.95,4079.95,4079.95,0
20210408,4097.17,4097.17,4097.17,4097.17,0
20210409,4128.8,4128.8,4128.8,4128.8,0
20210412,4127.99,4127.99,4127.99,4127.99,0
20210413,4141.59,4141.59,4141.59,4141.59,0
20210414,4124.66,4124.66,4124.66,4124.66,0
20210415,4170.42,4170.42,4170.42,4170.42,0
20210416,4185.47,4185.47,4185.47,4185.47,0
20210419,4163.26,4163.26,4163.26,4163.26,0
20210420,4134.94,4134.94,4134.94,4134.94,0
20210421,4173.42,4173.42,4173.42,4173.42,0
20210422,4134.98,4134.98,4134.98,4134.98,0
20210423,4180.17,4180.17,4180.17,4180.17,0
20210426,4187.62,4187.62,4187.62,4187.62,0
20210427,4186.72,4186.72,4186.72,4186.72,0
20210428,4183.18,4183.18,4183.18,4183.18,0
20210429,4211.47,4211.47,4211.47,4211.47,0
20210430,4181.17,4181.17,4181.17,4181.17,0
20210503,4192.66,4192.66,4192.66,4192.66,0
20210504,4164.66,4164.66,4164.66,4164.66,0
20210505,4167.59,4167.59,4167.59,4167.59,0
20210506,4201.62,4201.62,4201.62,4201.62,0
20210507,4232.6,4232.6,4232.6,4232.6,0
20210510,4188.43,4188.43,4188.43,4188.43,0
20210511,4152.1,4152.1,4152.1,4152.1,0
20210512,4063.04,4063.04,4063.04,4063.04,0
20210513,4112.5,4112.5,4112.5,4112.5,0
20210514,4173.85,4173.85,4173.85,4173.85,0
20210517,4163.29,4163.29,4163.29,4163.29,0
20210518,4127.83,4127.83,4127.83,4127.83,0
20210519,4115.68,4115.68,4115.68,4115.68,0
20210520,4159.12,4159.12,4159.12,4159.12,0
20210521,4155.86,4155.86,4155.86,4155.86,0
20210524,4197.05,4197.05,4197.05,4197.05,0
20210525,4188.13,4188.13,4188.13,4188.13,0
20210526,4195.99,4195.99,4195.99,4195.99,0
20210527,4200.88,4200.88,4200.88,4200.88,0
20210528,4204.11,4204.11,4204.11,4204.11,0
20210601,4202.04,4202.04,4202.04,4202.04,0
20210602,4208.12,4208.12,4208.12,4208.12,0
20210603,4192.85,4192.85,4192.85,4192.85,0
20210604,4229.89,4229.89,4229.89,4229.89,0
20210607,4226.52,4226.52,4226.52,4226.52,0
20210608,4227.26,4227.26,4227.26,4227.26,0
20210609,4219.55,4219.55,4219.55,4219.55,0
20210610,4239.18,4239.18,4239.18,4239.18,0
20210611,4247.44,4247.44,4247.44,4247.44,0
20210614,4255.15,4255.15,4255.15,4255.15,0
20210615,4246.59,4246.59,4246.59,4246.59,0
20210616,4223.7,4223.7,4223.7,4223.7,0
20210617,4221.86,4221.86,4221.86,4221.86,0
20210618,4166.45,4166.45,4166.45,4166.45,0
20210621,4224.79,4224.79,4224.79,4224.79,0
20210622,4246.44,4246.44,4246.44,4246.44,0
20210623,4241.84,4241.84,4241.84,4241.84,0
20210624,4266.49,4266.49,4266.49,4266.49,0
20210625,4280.7,4280.7,4280.7,4280.7,0
20210628,4290.61,4290.61,4290.61,4290.61,0
20210629,4291.8,4291.8,4291.8,4291.8,0
20210630,4297.5,4297.5,4297.5,4297.5,0
20210701,4319.94,4319.94,4319.94,4319.94,0
20210702,4352.34,4352.34,4352.34,4352.34,0
20210706,4343.54,4343.54,4343.54,4343.54,0
20210707,4358.13,4358.13,4358.13,4358.13,0
20210708,4320.82,4320.82,4320.82,4320.82,0
20210709,4369.55,4369.55,4369.55,4369.55,0
20210712,4384.63,4384.63,4384.63,4384.63,0
20210713,4369.21,4369.21,4369.21,4369.21,0
20210714,4374.3,4374.3,4374.3,4374.3,0
20210715,4360.03,4360.03,4360.03,4360.03,0
20210716,4327.16,4327.16,4327.16,4327.16,0
20210719,4258.49,4258.49,4258.49,4258.49,0
20210720,4323.06,4323.06,4323.06,4323.06,0
20210721,4358.69,4358.69,4358.69,4358.69,0
20210722,4367.48,4367.48,4367.48,4367.48,0
20210723,4411.79,4411.79,4411.79,4411.79,0
20210726,4422.3,4422.3,4422.3,4422.3,0
20210727,4401.46,4401.46,4401.46,4401.46,0
20210728,4400.64,4400.64,4400.64,4400.64,0
20210729,4419.15,4419.15,4419.15,4419.15,0
20210730,4395.26,4395.26,4395.26,4395.26,0
20210802,4387.16,4387.16,4387.16,4387.16,0
20210803,4423.15,4423.15,4423.15,4423.15,0
20210804,4402.66,4402.66,4402.66,4402.66,0
20210805,4429.1,4429.1,4429.1,4429.1,0
20210806,4436.52,4436.52,4436.52,4436.52,0
20210809,4432.35,4432.35,4432.35,4432.35,0
20210810,4436.75,4436.75,4436.75,4436.75,0
20210811,4447.7,4447.7,4447.7,4447.7,0
20210812,4460.83,4460.83,4460.83,4460.83,0
20210813,4468.0,4468.0,4468.0,4468.0,0
20210816,4479.71,4479.71,4479.71,4479.71,0
20210817,4448.08,4448.08,4448.08,4448.08,0
20210818,4400.27,4400.27,4400.27,4400.27,0
20210819,4405.8,4405.8,4405.8,4405.8,0
20210820,4441.67,4441.67,4441.67,4441.67,0
