trade_date,open,high,low,close,volume
2020-09-09,5988.54,6045.42,5904.46,5995.6,0
2020-09-10,6042.69,6109.15,5900.42,5916.67,0
2020-09-11,5933.68,6045.52,5914.83,6038.06,0
2020-09-14,6060.32,6158.04,6060.32,6130.6,0
2020-09-15,6137.96,6257.64,6137.96,6257.46,0
2020-09-16,6282.83,6380.85,6276.97,6331.91,0
2020-09-17,6327.4,6327.4,6144.1,6204.43,0
2020-09-18,6232.81,6294.13,6192.06,6277.99,0
2020-09-21,6294.56,6332.22,6159.36,6174.02,0
2020-09-22,6137.14,6180.92,6054.87,6073.37,0
2020-09-23,6088.16,6220.53,6088.16,6191.06,0
2020-09-24,6123.04,6138.75,5970.16,5989.05,0
2020-09-25,6040.02,6063.5,5843.12,5881.57,0
2020-09-28,5924.51,5938.72,5863.8,5899.0,0
2020-09-29,5928.67,5949.49,5868.13,5879.21,0
2020-09-30,5931.16,5993.17,5891.91,5952.46,0
2020-10-05,6067.88,6067.88,5929.99,5975.94,0
2020-10-06,6031.61,6179.84,6026.95,6179.84,0
2020-10-07,6170.93,6200.76,6123.42,6197.49,0
2020-10-08,6222.75,6230.98,6152.26,6207.03,0
2020-10-09,6237.83,6253.52,6190.09,6213.33,0
2020-10-12,6272.01,6384.31,6270.08,6369.99,0
2020-10-14,6409.88,6409.88,6306.32,6332.61,0
2020-10-15,6347.8,6372.32,6152.24,6173.76,0
2020-10-16,6216.53,6224.93,6126.06,6157.27,0
2020-10-19,6193.78,6193.96,5984.43,6003.44,0
2020-10-20,5992.13,6049.17,5962.8,6049.17,0
2020-10-21,6102.07,6232.55,6102.07,6159.12,0
2020-10-22,6194.44,6194.44,6051.03,6133.28,0
2020-10-23,6121.9,6124.36,5953.04,6009.3,0
2020-10-27,6017.48,6060.71,5954.53,6018.4,0
2020-10-28,6020.34,6041.56,5947.99,6008.7,0
2020-10-29,5950.68,6004.71,5922.93,5973.07,0
2020-10-30,6011.88,6011.88,5803.38,5845.89,0
2020-11-02,5865.38,5874.57,5785.82,5850.46,0
2020-11-03,5880.51,5925.1,5843.91,5909.17,0
2020-11-04,5893.76,6018.38,5878.48,5995.38,0
2020-11-05,6108.63,6189.8,6079.17,6181.95,0
2020-11-06,6197.62,6216.95,6003.34,6099.16,0
2020-11-09,6144.99,6187.01,6130.97,6163.94,0
2020-11-10,6186.17,6190.93,5999.43,6064.58,0
2020-11-11,6049.39,6059.27,5844.35,5864.31,0
2020-11-12,5909.9,6067.55,5909.9,5969.28,0
2020-11-13,6012.55,6101.46,5967.29,6092.06,0
2020-11-16,6164.67,6174.6,6059.2,6150.29,0
2020-11-17,6157.92,6162.91,5991.94,6051.45,0
2020-11-18,6080.29,6131.63,5992.51,6049.28,0
2020-11-19,6039.87,6084.91,5951.17,6077.05,0
2020-11-20,6109.24,6176.21,6094.76,6176.21,0
2020-11-23,6208.46,6214.71,6081.02,6105.19,0
2020-11-24,6131.47,6131.47,5931.11,5972.94,0
2020-11-25,5970.54,5981.82,5785.8,5807.85,0
2020-11-26,5835.11,5890.61,5784.08,5865.66,0
2020-11-27,5876.61,5969.14,5841.71,5960.17,0
2020-11-30,5992.49,6072.98,5974.04,6016.53,0
2020-12-01,6010.82,6039.61,5960.62,6002.27,0
2020-12-02,6009.49,6009.49,5859.48,5927.03,0
2020-12-03,5918.2,6081.82,5904.92,6068.92,0
2020-12-04,6088.55,6107.53,6036.18,6096.7,0
2020-12-07,6135.35,6157.44,6039.22,6140.18,0
2020-12-08,6160.08,6172.1,6066.54,6091.16,0
2020-12-09,6118.46,6156.17,6034.9,6065.99,0
2020-12-10,6046.7,6062.36,6006.6,6040.73,0
2020-12-11,6064.49,6075.51,5997.19,6053.24,0
2020-12-14,6076.28,6076.28,5988.45,6025.6,0
2020-12-15,6038.88,6201.54,6034.79,6172.71,0
2020-12-16,6227.84,6311.26,6183.49,6303.06,0
2020-12-17,6392.86,6555.09,6370.98,6555.09,0
2020-12-18,6580.56,6598.94,6472.54,6568.19,0
2020-12-21,6554.9,6650.6,6528.74,6595.72,0
2020-12-22,6585.46,6683.3,6510.97,6620.95,0
2020-12-23,6633.63,6722.92,6628.66,6701.34,0
2020-12-24,6661.74,6661.74,6476.87,6502.73,0
2020-12-28,6543.92,6549.98,6398.37,6438.31,0
2020-12-29,6510.51,6533.46,6451.86,6469.45,0
2020-12-30,6487.43,6636.89,6487.43,6636.05,0
2020-12-31,6638.71,6721.17,6638.71,6717.03,0
2021-01-04,6690.97,6742.35,6669.74,6673.18,0
2021-01-05,6640.46,6778.8,6605.46,6774.75,0
2021-01-06,6776.91,6842.26,6710.85,6753.4,0
2021-01-07,6751.34,6753.29,6571.53,6629.55,0
2021-01-08,6675.85,6802.15,6671.11,6728.65,0
2021-01-11,6770.16,6848.37,6709.86,6773.2,0
2021-01-12,6797.74,6868.5,6784.89,6857.01,0
2021-01-13,6896.82,6911.81,6736.89,6793.62,0
2021-01-14,6804.92,6894.28,6724.4,6888.6,0
2021-01-15,6915.0,6915.0,6730.44,6799.39,0
2021-01-18,6793.16,6942.94,6791.32,6929.05,0
2021-01-19,6968.58,7184.07,6953.49,7161.42,0
2021-01-20,7250.9,7664.4,7237.11,7648.51,0
2021-01-21,7746.88,7832.99,7561.93,7627.79,0
2021-01-22,7697.75,7867.29,7649.65,7743.62,0
2021-01-25,7773.74,7868.23,7746.85,7814.23,0
2021-01-26,7828.34,7828.34,7500.46,7598.04,0
2021-01-27,7632.92,7633.78,7315.56,7435.02,0
2021-01-28,7294.09,7376.31,7071.53,7092.43,0
2021-01-29,7195.9,7335.22,7025.76,7102.77,0
2021-02-01,7170.78,7373.24,7163.44,7343.15,0
2021-02-02,7496.77,7683.37,7475.75,7640.58,0
2021-02-03,7639.06,7760.29,7559.32,7731.65,0
2021-02-04,7758.36,7769.15,7459.9,7587.52,0
2021-02-05,7651.9,7685.7,7550.0,7580.16,0
2021-02-08,7707.38,7707.38,7564.18,7596.95,0
2021-02-09,7622.01,7645.5,7528.08,7637.75,0
2021-02-10,7688.53,7825.49,7620.25,7805.72,0
2021-02-11,7829.21,7901.63,7728.77,7876.7,0
2021-02-16,8003.45,8085.81,7942.92,7964.52,0
2021-02-17,7978.27,8100.21,7893.18,8094.76,0
2021-02-18,8121.25,8162.04,7778.62,7810.08,0
2021-02-19,7824.47,7875.16,7691.06,7865.18,0
2021-02-22,7945.14,7961.28,7420.23,7446.23,0
2021-02-23,7389.44,7583.74,7273.4,7494.29,0
2021-02-24,7569.91,7605.62,7053.14,7195.66,0
2021-02-25,7359.54,7421.72,7209.04,7308.84,0
2021-02-26,7097.46,7253.69,6980.21,7033.24,0
2021-03-01,7242.15,7338.65,7188.95,7315.17,0
2021-03-02,7421.73,7454.33,7186.07,7209.81,0
2021-03-03,7238.54,7273.44,7092.54,7273.44,0
2021-03-04,7126.52,7126.52,6795.67,6830.61,0
2021-03-05,6625.54,6744.49,6452.3,6645.22,0
